CODE,DESCRIPTION,UNIT,QUANTITY,CATEGORY
F11002053,ΞΥΔΙ ΒΑΛΣΑΜΙΚΟ ΛΕΥΚΟ ΜΕ ΣΙΝΑΠΙ LODOVICI (12*250ML),Bottles,2.000 ,F110 VINEGAR
F11001220,ΞΥΔΙ ΚΟΚΚΙΝΟ ΜΕ ΠΕΡΓΑΜΟΝΤΟ BIO LADOLEA (200ML),Bottles,5.000 ,F110 VINEGAR
F11001864,ΞΥΔΙ ΛΕΥΚΟ ARION FOOD (4L),Container,1.000 ,F110 VINEGAR
F1100757,ΞΥΔΙ ΡΥΖΙΟΥ (500ML),Bottles,11.500 ,F110 VINEGAR
F1100332,ΞΥΔΙ ΡΥΖΙΟΥ KOKUMOTSUTSU OTAFUKU (500ML),Bottles,24.000 ,F110 VINEGAR
F1120099,ALL BRAN KELLOGGS (375G),Packet,3.000 ,F112 CEREAL
F1120257,CHOCO BALLS ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ DR SCHAR (250G),Packet,2.000 ,F112 CEREAL
F1120002,CORN FLAKES DRYFO,Kilogram,4.000 ,F112 CEREAL
F1120103,CORN FLAKES KELLOGGS (375G),Packet,9.000 ,F112 CEREAL
F1120065,HONEY RINGS CHEERIOS (18*375G),Packet,15.000 ,F112 CEREAL
F11200537,HONEY RINGS ΔΑΧΤΥΛΙΔΙ ΜΕΛΙ ΧΥΜΑ FARMER,Kilogram,5.000 ,F112 CEREAL
F1120227,PORRIDGE ΒΡΩΜΗ BIOΛΟΓΙΚΟ ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ AMISA (6*325G),Packet,2.000 ,F112 CEREAL
F11200419,ΔΗΜΗΤΡΙΑΚΑ COCO POPS CHOCOS KELLOGG'S (16*550G),Packet,15.000 ,F112 CEREAL
F11200403,ΔΗΜΗΤΡΙΑΚΑ COOKIE CRISP NESTLE (18*375G),Packet,15.000 ,F112 CEREAL
F11200402,ΔΗΜΗΤΡΙΑΚΑ KIT-KAT NESTLE (14*330G),Packet,11.000 ,F112 CEREAL
F11200405,ΔΗΜΗΤΡΙΑΚΑ LION WILD NESTLE (16*400G),Packet,15.000 ,F112 CEREAL
F11200304,ΔΗΜΗΤΡΙΑΚΑ OREO (12*350G),Packet,26.000 ,F112 CEREAL
F1120072,ΔΗΜΗΤΡΙΑΚΑ ΓΚΡΑΝΟΛΑ ΜΕ ΣΟΚΟΛΑΤΑ DRYFO,Kilogram,10.000 ,F112 CEREAL
F1120012,ΔΗΜΗΤΡΙΑΚΑ ΓΚΡΑΝΟΛΑ ΜΕ ΦΡΟΥΤΑ LE PETIT DEJEUNER (1KG),Packet,12.000 ,F112 CEREAL
F11200414,ΔΗΜΗΤΡΙΑΚΑ ΔΑΧΤΥΛΙΔΙ GLUTEN/SUGAR FREE VEGAN FREE DOVES FARM (5*300G),Packet,2.000 ,F112 CEREAL
F1120013,ΔΗΜΗΤΡΙΑΚΑ ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ LE PETIT DEJEUNER (1KG),Packet,29.800 ,F112 CEREAL
F11200413,ΔΗΜΗΤΡΙΑΚΑ ΝΙΦΑΔΕΣ ΚΑΛΑΜΠΟΚΙΟΥ GLUTEN FREE SCHAR (6*250G),Packet,4.000 ,F112 CEREAL
F1120075,ΚΙΝΟΑ ΚΟΚΚΙΝΗ DRYFO,Kilogram,2.000 ,F112 CEREAL
F11200408,ΚΙΝΟΑ ΛΕΥΚΗ DRYFO,Kilogram,1.000 ,F112 CEREAL
F1120077,ΚΙΝΟΑ ΛΕΥΚΗ ΧΥΜΑ DRYFO,Kilogram,3.200 ,F112 CEREAL
F1120076,ΚΙΝΟΑ ΜΑΥΡΗ DRYFO,Kilogram,2.200 ,F112 CEREAL
F1130184,ΛΙΝΑΡΟΣΠΟΡΟΣ DRYFO,Kilogram,3.000 ,F112 CEREAL
F11200409,ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ ΒΙΟ ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ EAT FREE (400G),Packet,2.000 ,F112 CEREAL
F1120174,ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ ΧΥΜΑ,Kilogram,1.000 ,F112 CEREAL
F1120181,ΝΙΦΑΔΕΣ ΜΑΥΡΟΥ ΣΙΤΑΡΙΟΥ (ΓΚΡΕ ΤΣΙΧΑ) SUED ZITNITSA (800G),Packet,17.000 ,F112 CEREAL
F11200264,ΠΛΙΓΟΥΡΙ ΟΙ ΓΟΥΜΕΝΙΣΣΕΣ (500G),Packet,6.500 ,F112 CEREAL
F1120193,ΡΥΖΙ CARNAROLI,Kilogram,1.000 ,F112 CEREAL
F11200588,ΡΥΖΙ CARNAROLI MARTINOTTI,Kilogram,5.000 ,F112 CEREAL
F1120201,ΡΥΖΙ WILD VENERE ΜΑΥΡΟ (1KG),Packet,2.000 ,F112 CEREAL
F11200600,ΡΥΖΙ ΓΙΑ ΣΟΥΣΙ ΧΥΜΑ MISAKO,Kilogram,10.000 ,F112 CEREAL
F11200426,ΡΥΖΙ ΓΛΑΣΣΕ ΑΓΡΟΤΟΠΟΣ (5KG),Sack,8.000 ,F112 CEREAL
F1120028,ΡΥΖΙ ΓΛΑΣΣΕ ΧΥΜΑ,Kilogram,3.000 ,F112 CEREAL
F1120023,ΡΥΖΙ ΜΠΑΣΜΑΤΙ DRYFO,Kilogram,2.000 ,F112 CEREAL
F11200609,ΡΥΖΙ ΜΠΑΣΜΑΤΙ MARTINOTTI,Kilogram,10.000 ,F112 CEREAL
F1120243,ΡΥΖΟΓΚΟΦΡΕΤΕΣ ΧΩΡΙΣ ΑΛΑΤΙ CLEARSPRING (120G),Packet,2.000 ,F112 CEREAL
F11200339,ΡΥΖΟΓΚΟΦΡΕΤΕΣ ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ YOUR ORGANIC NATURE (100G),Packet,6.000 ,F112 CEREAL
F1130017,ΣΟΥΣΑΜΙ ΛΕΥΚΟ DRYFO,Kilogram,3.000 ,F112 CEREAL
F1130034,ΣΟΥΣΑΜΙ ΜΑΥΡΟ DRYFO,Kilogram,1.000 ,F112 CEREAL
F1120066,ΤΣΙΑ ΣΠΟΡΟΙ (CHIA) DRYFO,Kilogram,4.000 ,F112 CEREAL
F1120231,ΦΑΓΟΠΥΡΟ ΚΑΒΟΥΡΔΙΣΜΕΝΟ SABAROT,Kilogram,1.500 ,F112 CEREAL
F11200308,ΦΑΓΟΠΥΡΟ ΨΗΜΕΝΟ SOBACHA (150G),Packet,7.000 ,F112 CEREAL
F1130047,PEANUTS ΦΥΣΤΙΚΟΨΙΧΑ ΑΝΑΛΑΤΗ DRYFO,Kilogram,3.000 ,F113 NUTS
F11300543,PEANUTS ΦΥΣΤΙΚΟΨΙΧΑ ΑΝΑΛΑΤΗ PELLITO,Kilogram,4.000 ,F113 NUTS
F1130110,ΑΜΥΓΔΑΛΟ ΜΕ ΚΕΛΥΦΟΣ DRYFO,Kilogram,5.000 ,F113 NUTS
F1130003,ΑΜΥΓΔΑΛΟ ΣΚΟΝΗ DRYFO,Kilogram,4.000 ,F113 NUTS
F1130004,ΑΜΥΓΔΑΛΟ ΦΙΛΕ ΩΜΟ DRYFO,Kilogram,3.000 ,F113 NUTS
F1130116,ΑΜΥΓΔΑΛΟΨΙΧΑ ΛΕΥΚΗ ΩΜΗ DRYFO,Kilogram,7.000 ,F113 NUTS
F1130006,ΑΜΥΓΔΑΛΟΨΙΧΑ ΩΜΗ DRYFO,Kilogram,2.000 ,F113 NUTS
F1130029,ΗΛΙΟΣΠΟΡΟΣ ΨΙΧΑ DRYFO,Kilogram,9.000 ,F113 NUTS
F1130167,ΙΝΔΟΚΑΡΥΔΟ ΧΥΜΑ ΕΞΩΤΕΡΙΚΟΥ DRYFO,Kilogram,0.400 ,F113 NUTS
F1130171,ΚΑΡΥΔΙΑ ΜΕ ΚΕΛΥΦΟΣ DRYFO,Kilogram,5.000 ,F113 NUTS
F1130012,ΚΑΡΥΔΟΨΙΧΑ ΩΜΗ DRYFO,Kilogram,10.000 ,F113 NUTS
F11300587,ΚΑΣΙΟΥΣ ΩΜΟ ARION FOOD (200G),Kilogram,1.000 ,F113 NUTS
F1130173,ΚΑΣΙΟΥΣ ΩΜΟ DRYFO,Kilogram,10.000 ,F113 NUTS
F1130035,ΚΟΛΟΚΥΘΟΣΠΟΡΟΣ ΨΙΧΑ ΩΜΟΣ DRYFO,Kilogram,4.000 ,F113 NUTS
F1130013,ΚΟΥΚΟΥΝΑΡΙ ΨΙΧΑ DRYFO,Kilogram,1.000 ,F113 NUTS
F1130049,ΦΟΥΝΤΟΥΚΟΨΙΧΑ ΨΗΜΕΝΗ DRYFO,Kilogram,7.000 ,F113 NUTS
F1130019,ΦΟΥΝΤΟΥΚΟΨΙΧΑ ΩΜΗ DRYFO,Kilogram,3.000 ,F113 NUTS
F1130016,ΦΥΣΤΙΚΙ ΑΙΓΙΝΗΣ ΨIΧΑ ΩΜΗ DRYFO,Kilogram,10.000 ,F113 NUTS
F1140118,ΑΓΓΟΥΡΑΚΙ CORNICHONS ΣΕ ΞΥΔΙ ΑΠΟ ΚΡΑΣΙ DEMETRA (1.6KG),CAN,3.000 ,F114 HORTICULTURAL
F1140002,ΑΓΓΟΥΡΑΚΙ ΤΟΥΡΣΙ ΠΛΑΤΩΝ (5KG),Container,2.000 ,F114 HORTICULTURAL
F1140104,ΑΓΚΙΝΑΡΕΣ ΚΑΡΔΙΕΣ 1/2 ΣΕ ΛΑΔΙ GRECI (800G),CAN,4.000 ,F114 HORTICULTURAL
F1140001,ΑΓΚΙΝΑΡΕΣ ΚΑΡΔΙΕΣ ΓΑΙΑ (3KG),CAN,3.000 ,F114 HORTICULTURAL
F11400671,ΕΛΙΕΣ ΚΑΛΑΜΩΝ 121-140ΕΚΠΥΡΗΝΩΜΕΝΕΣ COLOSSAL  ΔΕΑΣ (1.8KG),Kilogram,21.160 ,F114 HORTICULTURAL
F11400673,ΕΛΙΕΣ ΚΑΛΑΜΩΝ 141-160 ΟΛΟΚΛΗΡΕΣ GIANTS ΔΕΑΣ (2KG),Kilogram,12.000 ,F114 HORTICULTURAL
F1140170,ΕΛΙΕΣ ΚΑΛΑΜΩΝ 230-260 ΕΚΠΥΡΗΝΟΜΕΝΕΣ LARGE  ΔΕΑΣ (1.8KG),Kilogram,10.800 ,F114 HORTICULTURAL
F1140171,ΕΛΙΕΣ ΚΑΛΑΜΩΝ 290-320 ΡΟΔΕΛΕΣ BRILLIAND  ΔΕΑΣ (1.8KG),Kilogram,10.800 ,F114 HORTICULTURAL
F11400672,ΕΛΙΕΣ ΚΑΛΑΜΩΝ 70-90 ΡΟΔΕΛΕΣ S.S.MAMMOTH ΔΕΑΣ (1.8KG),Kilogram,3.600 ,F114 HORTICULTURAL
F11401165,ΕΛΙΕΣ ΚΑΛΑΜΩΝ ΕΚΠΥΡΗΝΩΜΕΝΕΣ ΧΕΝΙΑ (280G),Jar,6.000 ,F114 HORTICULTURAL
F11400678,ΕΛΙΕΣ ΠΡΑΣΙΝΕΣ 101-110 MAMMOTH ΟΛΟΚΛΗΡΕΣ ΔΕΑΣ (2KG),Kilogram,12.000 ,F114 HORTICULTURAL
F11400677,ΕΛΙΕΣ ΠΡΑΣΙΝΕΣ 111-120 COLOSSAL ΟΛΟΚΛΗΡΕΣ ΔΕΑΣ (2KG),Kilogram,12.000 ,F114 HORTICULTURAL
F11400676,ΕΛΙΕΣ ΠΡΑΣΙΝΕΣ ΓΕΜΙΣΤΕΣ ΜΕ ΑΓΓΟΥΡΙ S.S.MAMMOTH 70/90 ΔΕΑΣ (1.8KG),Kilogram,10.800 ,F114 HORTICULTURAL
F11400674,ΕΛΙΕΣ ΠΡΑΣΙΝΕΣ ΓΕΜΙΣΤΕΣ ΜΕ ΑΜΥΓΔΑΛΟ S.S.MAMMOTH 70/90 ΔΕΑΣ (1.8KG),Kilogram,10.800 ,F114 HORTICULTURAL
F11400675,ΕΛΙΕΣ ΠΡΑΣΙΝΕΣ ΓΕΜΙΣΤΕΣ ΜΕ ΚΟΚΚΙΝΗ ΠΙΠΕΡΙΑ S.S.Mammoth 70/90 ΔΕΑΣ (1.8KG),Kilogram,10.800 ,F114 HORTICULTURAL
F11400571,ΕΛΙΕΣ ΠΡΑΣΙΝΕΣ ΓΕΜΙΣΤΕΣ ΜΕ ΠΙΠΕΡΙΑ PAPASTERGIOU,Kilogram,0.300 ,F114 HORTICULTURAL
F11400679,ΕΛΙΕΣ ΠΡΑΣΙΝΕΣ ΕΚΠΥΡΗΝΩΜΕΝΕΣ S.COLOSSAL 111/120 ΔΕΑΣ (1.8KG),Kilogram,10.800 ,F114 HORTICULTURAL
F11400680,ΕΛΙΕΣ ΠΡΑΣΙΝΕΣ ΡΟΔΕΛΕΣ S.S.MAMMOTH 70/90 ΔΕΑΣ (1.8KG),Kilogram,1.800 ,F114 HORTICULTURAL
F1140172,ΕΛΙΕΣ ΠΡΑΣΙΝΕΣ ΡΟΔΕΛΕΣ SUPERIOR 260/290 ΔΕΑΣ (1.8KG),Kilogram,10.800 ,F114 HORTICULTURAL
F11400948,ΚΑΛΑΜΠΟΚΙ ΣΠΥΡΙ ΚΟΝΣΕΡΒΑ DELI (3KG),CAN,6.000 ,F114 HORTICULTURAL
F11400951,ΚΑΛΑΜΠΟΚΙ ΣΠΥΡΙ ΚΟΝΣΕΡΒΑ ΓΑΙΑ (3KG),CAN,2.000 ,F114 HORTICULTURAL
F11400517,ΚΑΠΑΡΗ ΜΕ ΚΟΤΣΑΝΙ ΓΑΙΑ (1KG),Jar,2.000 ,F114 HORTICULTURAL
F1140224,ΚΑΠΑΡΗ ΜΕ ΚΟΤΣΑΝΙ ΣΕ ΞΥΔΙ ΑΠΟ ΚΡΑΣΙ DEMETRA (1.6KG),Jar,2.000 ,F114 HORTICULTURAL
F1140010,ΚΑΠΑΡΗ ΣΕ ΔΟΧΕΙΟ ΠΛΑΤΩΝ (3KG),Container,12.000 ,F114 HORTICULTURAL
F11401122,ΚΑΠΑΡΟΦΥΛΛΑ ΤΗΝΟΥ ΕΑΣ ΤΗΝΟΥ (720G),Jar,6.000 ,F114 HORTICULTURAL
F11400645,ΚΡΕΜΑ ΠΟΡΤΣΙΝΙ NOVA (780G),Piece,2.000 ,F114 HORTICULTURAL
F1140463,ΚΡΙΤΑΜΟ ΣΕ ΑΛΜΗ IKONOMOUDI (950G),Jar,6.000 ,F114 HORTICULTURAL
F1140281,ΜΑΝΙΤΑΡΙΑ MORILLES ΚΤΨ FOREST GARDEN,Kilogram,2.000 ,F114 HORTICULTURAL
F11400984,ΞΥΔΙ BALSAMICO ΚΡΕΜΑ ΛΕΥΚΟ CARANDINI (500ML),Bottles,6.000 ,F114 HORTICULTURAL
F1140070,ΠΑΝΤΖΑΡΙΑ ΠΡΟΒΡΑΣΜΕΝΑ VACUUM FARMER (500G),Packet,12.000 ,F114 HORTICULTURAL
F11401177,ΠΕΣΤΟ ΒΑΣΙΛΙΚΟΥ VEGAN NOVA (6*580ML),Jar,5.000 ,F114 HORTICULTURAL
